personId,movieId,characters
51579,158011,Terrance
95517,158011,Michael Foster's Wife
191252,158011,Female Trainee
97430,207768,Ivan
586060,207768,Georgy
52375,207768,Father Dimov
108916,152748,Ruth Guthrie
11107,152748,Patrick Wheeler
1893,152748,Bob Muldoon
17838,152748,Will
30613,152748,Skerritt
77277,152748,Sweetie
82945,152748,Bear
207401,82684,Kim
17276,82684,Frosty Hesson
1951,82684,Christy Moriarity
123725,82684,Brenda Hesson
928572,82684,Gordy
66741,82684,Sonny
76314,82684,Bob Pearson
113818,82684,Zeuf
116,96724,Anna Karenina
9642,96724,Alexei Karenin
27428,96724,Count Vronsky
9015,96724,Dolly
15576,96724,Oblonsky
70904,96724,Princess Myagkaya
1639,96724,Countess Lydia
11616,96724,Countess Vronskaya
47720,96724,Princess Betsy
302165,96724,The Baroness
93210,96724,Levin
227454,96724,Kitty
137905,96724,Captain Machouten
1834,96724,Opera House Wife
58225,41733,Ethan Tremblay
3223,41733,Peter Highman
11705,41733,Darryl
134,41733,Darryl
3196,41733,Heidi
62862,41733,Lonnie
150,41733,Airport Screener
59841,41733,TSA Agent
57130,41733,Barry
4495,124459,Burt Wonderstone
206,124459,Steve Gray
884,124459,Anton Marvelton
59315,124459,Jane
4691,124459,Doug Munny
1903,124459,Rance Holloway
12217,124459,Rick the Implausible
94098,124459,Miranda
18,124459,Dom
18072,124459,Lucius Belvedere
150810,54518,himself
76594,54518,herself
57108,54518,himself
120724,54518,himself
219545,54518,
10730,58233,Johnny English
17287,58233,Ambrose
12214,58233,Pamela Thornton (aka. Pegasus: Head of MI7)
10882,58233,Kate
55467,58233,Prime Minister
21007,80035,Franklin
7399,80035,Evan
4937,80035,Bob
98103,80035,Jamarcus
14892,80035,Evan's wife
8655,80035,Manfred
17005,80035,Hero Alien
62831,80035,Sergeant Bressman
85139,80035,Jason
62863,80035,Casual Wanker #2
8289,80035,Neighbor
17276,77875,George
10860,77875,Stacie
139,77875,Patti
1922,77875,Denise
154182,77875,Param
33836,77875,Coach Jacob
6065,77875,Carl
20750,77875,Barb
380,77663,Benjamin Ford
8891,77663,Emil Kovac
16501,77663,Chris Ford
776,72358,Jack McCall
19,72358,Samantha Davis
7248,72358,Dr. Sinja
54729,72358,Aaron Wiseberger
11703,72358,Caroline McCall
58950,72358,Construction Worker
63,52451,M'lady De Winter
114,52451,Duke of Buckingham
33235,52451,D'Artagnan
56614,52451,Porthos
15576,52451,Athos
114019,52451,Aramis
1019,52451,Rochefort
27319,52451,Cardinal Richelieu
1014932,52451,Constance
36594,52451,Queen Anne
1844,52451,Cagliostro
55466,52451,Planchet
974,52451,D'Artagnan's Father
2461,80389,Driver
53,80389,Frank
14329,80389,Bill
4029,80389,Mr. Kaufmann
1603,80389,Javi
69865,80389,Caracas
224507,80389,Kid's Mother
1986,80389,Embassy Guy
61059,80389,Carnal
83721,80389,Frank's Lawyer
15577,41216,Gylfie
37260,41216,Otulissa
33192,41216,Metalbeak (voice)
28745,41216,Barran (voice)
133212,41216,Kludd (voice)
57829,41216,Twilight (voice)
15735,41216,Nyra (voice)
4783,41216,Allomere (voice)
12206,41216,Boron (voice)
79713,41216,Strix Struma (voice)
23,41216,Bubo (voice)
6199,41216,Mrs. Plithiver (voice)
118,41216,Ezylryb (voice)
38941,41216,Soren (voice)
1331,41216,Noctus:Grimble (voice)
1371,41216,Digger (voice)
2128,41216,Jatt (voice)
587823,159095,Lucy
85718,159095,Max
12835,211449,Riddick
1372,211449,Vaako
164,171540,Miki
235132,171540,Tsvika
113732,94329,Rama
1001664,94329,Ari
142019,94329,Mad Dog
1001667,94329,Budi
592496,94329,Jaka
1202416,94329,Andi
84714,153158,Eusebio (voice)
93648,153158,Capi (voice)
938781,153158,Intendente (voice)
190,87825,Gus
9273,87825,Mickey
12111,87825,Johnny Flanagan
1230,87825,Pete Klein
26457,87825,Phillip Sanderson
418,87825,Vince
21523,87825,Max
10486,87825,Smitty
50117,87825,Greg
130227,87825,Danny
928572,87825,Billy Clark
4029,87825,Watson
77023,87825,Schwartz
14669,87825,Rosenbloom
52483,87825,Rick
180649,87825,Rock
2144,41439,Jigsaw:John
2130,41439,Dr. Lawrence Gordon
36055,41439,Mark Hoffman
22434,41439,Jill Tuck
54789,41439,Bobby Dagen
33336,41439,Joyce
59315,49520,Sabrina McArdle
10859,49520,Mitch Planko
23532,49520,Dave Lockwood
41087,49520,Jamie Lockwood
83352,49520,Tatiana
1903,49520,Mitch's Dad
1000822,49520,Kinkabe Lawyer
83352,49520,Tatiana
21142,49520,Flemming Steel
14886,49520,Valtan
6065,87818,"Charlie Wessler (segment ""The Pitch"")"
17141,87818,"Griffin Schraeder (segment ""The Pitch"")"
4238,87818,"Bob Mone (segment ""The Pitch"")"
39125,87818,"Jerry (segment ""The Pitch"")"
52139,87818,Seth MacFarlane (segment
6968,87818,"Davis (segment ""The Catch"")"
204,87818,"Beth (segment ""The Catch"")"
58771,87818,"Angie (segment ""The Catch"")"
206905,87818,"Kevin (segment ""Homeschooled"")"
23626,87818,"Robert (segment ""Homeschooled"")"
3489,87818,"Samantha (segment ""Homeschooled"")"
1772,87818,"Vanessa (segment ""The Proposition"")"
73457,87818,"Jason (segment ""The Proposition"")"
65920,87818,"Larry (segment ""The Proposition"")"
62763,87818,"Bill (segment ""The Proposition"")"
18793,87818,"Neil (segment ""Veronica"")"
54693,87818,"Veronica (segment ""Veronica"")"
1205,87818,"Robert (segment ""iBabe"")"
7517,87818,"Arlene (segment ""iBabe"")"
58737,87818,"Brian (segment ""iBabe"")"
20644,87818,"Robert (segment ""iBabe"")"
15033,87818,"Fake Wonder Woman (segment ""Super Hero Speed Dating"")"
58224,87818,"Fake Batman (segment ""Super Hero Speed Dating"")"
139,87818,"Fake Lois Lane (segment ""Super Hero Speed Dating"")"
21127,87818,"Fake Superman (segment ""Super Hero Speed Dating"")"
40462,87818,"Fake Supergirl (segment ""Super Hero Speed Dating"")"
77344,87818,"Fake Penguin (segment ""Super Hero Speed Dating"")"
57451,87818,"Fake Wonder Woman (segment ""Super Hero Speed Dating"")"
74618,87818,"Woman (segment ""Super Hero Speed Dating"")"
220546,87818,"Narrator (segment ""Machine Kids"")"
54691,87818,"Mikey (segment ""Middleschool Date"")"
56734,87818,"Amanda (segment ""Middleschool Date"")"
9657,87818,"Dad (segment ""Middleschool Date"")"
6860,87818,"Nathan (segment ""Middleschool Date"")"
59841,87818,"Amanda's Dad (segment ""Middleschool Date"")"
17276,87818,"Leprechaun 1 & 2 (segment ""Happy Birthday"")"
57599,87818,"Pete (segment ""Happy Birthday"")"
9656,87818,"Pete (segment ""Happy Birthday"")"
4587,87818,"Emily (segment ""Truth or Dare"")"
39189,87818,"Donald (segment ""Truth or Dare"")"
60672,87818,"Stripper (segment ""Truth or Dare"")"
18288,87818,"Coach Jackson (segment ""Victory's Glory"")"
984363,87818,"White Guy 5 (segment ""Victory's Glory"")"
67833,87818,"Narrator (segment ""Victory's Glory"")"
9281,87818,"Amy (segment ""Beezel"")"
19536,87818,"Anson (segment ""Beezel"")"
1222219,87818,"ATM Woman (segment ""Machine Kids"")"
56322,55301,Eleanor (voice)
213001,55301,Zoe
49915,55301,Theodore (voice)
11662,55301,David Seville
1772,55301,Jeanette (voice)
18979,55301,Brittany (voice)
15033,55301,Alvin (voice)
110,48231,Sigmund Freud
116,48231,Sabina Spielrein
17288,48231,Carl Jung
1925,48231,Otto Gross
190895,48231,Emma Jung
1846,48231,Professor Eugen Bleuler
233682,48231,Food Nurse
38371,48231,Bathtub Patient
1012902,48231,Ernest Jones
1089487,48231,Minna Bernays
96625,49950,Sara
85825,49950,Rebecca
55086,49950,Stephen
90033,49950,Tracy
34202,49950,Jason
81164,49950,Irene
159962,49950,Kim Johnson
941,49950,Jeff Evans
1954,49950,Professor Roberts
19961,49950,Maria
65524,48340,Carl Hurley
12206,48340,Frank McGuire
55899,48340,Josh McGuire
85,23514,Paul Kemp
55085,23514,Chenault
6383,23514,Sanderson
1771,23514,Moberg
28633,23514,Lotterman
17341,23514,Segurra
3041,23514,Donavon
17200,23514,Zimburger
79635,23514,Wolsley
91494,23514,Digby
1003,37645,Charly Matteï
28463,37645,Martin Beaudinard
76820,37645,Marie Goldman
35896,37645,Aurelio Rampoli
51508,37645,Pistachio
22306,37645,Tony Zacchia
6674,10679,Renate Richter
10744,10679,Klaus Adler
1646,10679,Wolfgang Kortzfleisch
13812,10679,Doctor Richter
36856,10679,Russian Representative
199432,10679,Nazi Weapons Officer
10205,75638,Margaret Matheson
380,75638,Simon Silver
2037,75638,Tom Buckley
550843,75638,Sally Owen
13014,75638,Paul Shackleton
20810,75638,Monica Handsen
79124,75638,Dana
104561,75638,Ben
39659,75638,Benedict Cohen
19803,75638,Palladino
17356,75638,Howard McColm
495384,75638,Traci Northrop
30614,10316,Stephen Meyers
1461,10316,Governer Mike Morris
1233,10316,Paul Zara
13242,10316,Tom Duffy
38940,10316,Molly Stearns
3141,10316,Ida Horowicz
2954,10316,Senator Franklin Thompson
49971,10316,Cindy Morris
21142,10316,Jack Stearns
2978,10316,Ben Harpen
19292,87428,Donny
4038,87428,Mary McGarricle
56757,87428,Ms. McGarricle
85825,87428,Jamie
62861,87428,Todd
166029,87428,Randall Morgan
3085,87428,Father McNally
17338,87428,Vanilla Ice
75340,87428,Todd Bridges
5081,81025,Harriet Chetwode-Talbot
3061,81025,Dr. Alfred Jones
5470,81025,Patricia Maxwell
18067,81025,Mary Jones
2960,81025,Sheikh Muhammad
75073,81025,Capt. Robert Mayers
84423,81025,Bernard Sugden
20494,174682,Sabrina
50347,174682,Jamie
10580,174682,Teresa
6681,174682,Elizabeth
17005,174682,Joseph
79497,174682,Kurtz
154963,174682,Nancy
3896,48138,Dr. Martin Harris
9824,48138,Gina
31717,48138,Elizabeth Harris
18992,48138,Martin B.
2310,48138,Ernst Jürgen
8924,48138,Rodney Cole
8197,48138,Professor Leo Bressler
3933,48138,Jones
65054,48138,Herr Strauss
109383,48138,Biko
38459,48138,Dr. Farge
7161,48138,Nurse Gretchen Erfurt
38622,48138,Airport Taxi Driver
34947,183011,Bruce Wayne:Batman (voice)
81663,183011,Wonder Woman (voice)
2372,183011,Slade Wilson:Deathstroke (voice)
65002,183011,Lois Lane (voice)
2878,183011,Eobard Thawne:Reverse-Flash (voice)
9013,183011,Thomas Wayne:Flashpoint Batman (voice)
135651,183011,Cyborg (voice)
1169115,183011,Superman (voice)
20746,183011,Barry Allen:The Flash (voice)
6413,183011,General Lane (voice)
2130,183011,Aquaman (voice)
51797,183011,Hal Jordan:Green Lantern (voice)
55466,209361,Paul Potts
477,209361,Yvonne
17782,209361,Roland Potts
62932,209361,Hydrangea
1711,209361,Braddon
2983,227700,John
527313,227700,Anna
1248,227700,Sebastian
30430,227700,Judith
1284,227700,Peter Lundgren
550552,227700,Mousey
115177,227700,Samantha Harris
19292,38365,Lenny Feder
3136,38365,Roxanne Chase-Feder
49,38365,Sally Lamonsoff
884,38365,Wiley
52792,38365,Deanne McKenzie
32895,38365,Eric Lamonsoff
60949,38365,Rob Hilliard
2632,38365,Kurt McKenzie
78324,38365,Amber Hilliard
60950,38365,Marcus Higgins
51857,38365,Malcolm
101565,38365,Jasmine Hilliard
166029,38365,Norby The Ride Guy
21028,179826,Odd Thomas
5293,179826,Wyatt Porter
56542,179826,Stormy Llewellyn
114602,179826,Lysette
10872,179826,Ozzie P. Boone
10839,179826,Odd's mother
1216606,179826,Viola
90596,72571,Katie
118243,72571,Kristi Rey
176748,72571,Julie
995457,72571,Young Katie
206112,72571,Randy Rosen
52775,172631,Samantha Smith-Dungy
8654,172631,Duncan Dungy
84952,172631,Emily Smith-Dungy
125025,172631,Lucinda Smith-Dungy
60158,172631,GG
98272,172631,Kat
5472,45269,King George VI
118,45269,Lionel Logue
1283,45269,Queen Elizabeth
529,45269,King Edward VIII
9191,45269,Winston Churchill
5658,45269,King George V
49971,45269,Myrtle Logue
937,45269,Archbishop Cosmo Lang
224878,45269,Princess Margaret
201665,45269,Wallis Simpson
27660,45269,Dr. Blandine Bentham
26657,45269,Theatre Director
5658,45269,King George V
529,45269,King Edward VIII
29545,45269,Queen Mary
9191,45269,Winston Churchill
26659,45269,Stanley Baldwin
19274,82687,Andy Brewster
10400,82687,Joyce Brewster
63312,82687,Jessica
3492,82687,Rob
36801,82687,Andrew Margolis Jr.
205179,82687,Sanjay
11074,82687,
83872,82687,Amanda
16841,82687,Ben
46814,82687,Tammy
56556,82687,Fake Andy
71552,82687,Joyce Margolis
4496,82687,Amy
6199,82687,Anita
61659,44040,Detective Bowden
16429,44040,Ramirez
81682,44040,Young Woman
130253,44040,Mechanic
71913,44040,Guard
13525,44040,Lustig
5925,44040,Detective Markowitz
31383,44040,Elsa Nahai
1983,44040,Henry
4734,44040,Old Woman
51389,44040,Dwight
5375,44040,Salesman
64342,72359,Wade Walker
11703,72359,Grace Peeples
58563,72359,Virgil Peeples
3978,72359,Daphne Peeples
20158,72359,Nana Peeples
135650,72359,Grandpa Peeples
86267,72359,Mayor Hodge
73968,77948,Will Shaw
114254,77948,Lucia
10205,77948,Jean Carrack
62,77948,Martin
6692,77948,Laurie Shaw
120560,77948,Meckler
21660,77948,Josh
59129,77948,Maximo
9642,31867,Remy
2178,31867,Jake
8602,31867,Beth
23626,31867,Frank
23229,31867,Carol
77334,31867,Peter
150,31867,T-Bone
211937,31867,Little Alva
51998,31867,Alva
111513,31867,Rhodesia
6172,31867,Hooker
5538,116613,Jack Regan
449889,116613,George Carter
39459,116613,Nancy Lewis
20186,116613,Frank Haskins
1116,116613,Harry
978,116613,Ivan Lewis
157818,116613,Megan
92429,145247,"Gunnar ""Gäddan"" Gärdin"
1116,145247,Pim
205,62215,Justine
4273,62215,Claire
2628,62215,John
44079,62215,Gaby
5049,62215,Dexter
28846,62215,Michael
1640,62215,Jack
55493,62215,Tim
1646,62215,Wedding planner
2244,62215,Little Father
8691,34813,Aisha
12261,34813,Max
47296,34813,Clay
16828,34813,Jensen
17605,34813,Roque
31132,34813,Pooch
7497,34813,Wade
59129,34813,Cougar
113230,34813,Fadhil
113231,34813,Jet Pilot
27811,123025,Batman:Bruce Wayne
42160,123025,Robin:Carrie Kelley
56930,123025,James Gordon
51930,123025,Harvey Dent:Two-Face
21731,123025,Dr. Bartholomew Wolper (voice)
43125,123025,Jeff Adams (voice)
34521,123025,Newscaster (voice)
170302,123025,Mutant Leader (voice)
74614,123025,Silk:Other Spike:Young Mutant (voice)
15423,123025,Lana Lang (voice)
59784,123025,Hernando:TV Host (voice)
23680,123025,Don:Fat Mutant:Additional Voices (voice)
85759,123025,Yindel (voice)
64948,123025,Joanie:Woman with Hot Dog (voice)
35035,123025,Morrie:Civilian (voice)
15761,123025,Anchor Carla:Female Mutant (voice)
154106,123025,Mackie (voice)
2136,123025,Joker (voice)
34521,123025,Dr. Willing:News Anchor (voice)
554934,123025,Son of Batman:Rookie Cop (voice)
5176,123025,Anchor Ted (voice)
15762,123025,Michelle:Young Bruce Wayne:Kevin Ridley:Anchor Trish:Additional Voices (voice)
105641,123025,Murray (voice)
19506,123025,Mr. Hudson:Spud:Additional Voices (voice)
34934,123025,Thomas Wayne (voice)
46774,123025,Lola Chong (voice)
62389,123025,Merkel (voice)
72129,82505,Elissa
41883,82505,Ryan
1951,82505,Sarah
6575,82505,Weaver
43257,82505,Mary Jacobson
168615,82505,Bonnie Reynolds
224724,82505,Robbie
380,39451,Jack Byrnes
7399,39451,Greg Focker
887,39451,Kevin Rawley
4483,39451,Bernie Focker
10400,39451,Rozalin Focker
10399,39451,Pam Byrnes-Focker
10401,39451,Dina Byrnes
56731,39451,Andi Garcia
1037,39451,Randy Weir
4784,39451,Prudence
62715,39451,Party Parent
16376,133790,Nathan Flomm:Rolly DaVore
8170,133790,Jennifer
11661,133790,Rhonda
62862,133790,Frank
65717,133790,Will Haney
2232,133790,Joe Stumpo
19278,133790,Rags
39388,133790,Wendy
4492,133790,McKenzie
65920,133790,Jaspar
41091,55721,Annie
9827,55721,Helen
65717,55721,Ted
55536,55721,Megan
52792,55721,Lillian
40477,55721,Officer Rhodes
475512,55721,Becca
75463,55721,Don Cholodecki
26209,55721,Gil
20362,55721,Annie's Mom
63234,55721,Rita
53256,55721,Boot Camp Instructor
40477,201086,Drew
6972,201086,Ron Parfitt
80591,201086,Julia
11109,201086,Bruce
39187,201086,Sam
64856,249021,Hammond
17764,249021,Mayor Jacobs
66554,249021,Sgt. Smith
84841,249021,Andi
67154,249021,Reynolds
122504,249021,Ratchet
1010349,249021,Android Jane
557592,249021,Officer Jackson
10860,86597,Julia Denning
8338,86597,Jenny
230,86597,Lt Dodd
12643,86597,Sheriff Chestnut
25383,86597,Tracy
43905,86597,Mrs. Johnson
209723,86597,Christine
5472,49517,Bill Haydon
2983,49517,Jim Prideaux
2524,49517,Ricki Tarr
64,49517,George Smiley
71580,49517,Peter Guillam
13014,49517,Percy Alleline
93236,49517,Toby Esterhase
8785,49517,Roy Bland
5049,49517,Control
42069,49517,Magyar
37759,49517,Connie Sachs
1115,49517,Jerry Westerby
16358,49517,Oliver Lacon
94064,49517,Irina
23440,49517,Polyakov
25002,49797,Kim Soo-hyeon
64880,49797,Kyung-chul
1340711,49797,Joo-yeon
1340712,49797,Se-yeon
561199,49797,
90498,82650,Rodrick Heffley
18324,82650,Frank Heffley
1254435,82650,Holly Hills
46074,82650,Susan Heffley
89819,82650,Greg Heffley
111923,82650,Chirag Gupta
111922,82650,Rowley Jefferson
71070,49730,Valerie
64,49730,Father Soloman
21029,49730,Cesaire
79795,49730,Peter
232396,49730,Henry
1666,49730,Grandmother
526,49730,Father August
12519,49730,Suzette
33348,49730,Captain
11830,49730,Claude
26086,49730,Adrien Lazar
32597,77953,Tim Wattley
23659,77953,Cam Brady
58225,77953,Marty Huggins
58224,77953,Mitch
582952,77953,Dylan:Clay Huggins
12074,77953,Glen Motch
707,77953,Wade Motch
1248,77953,Raymond
189230,77953,Tripp
157865,77953,Mrs. Yao
169337,77953,Rose Brady
53714,38357,Becky Fuller
3,38357,Mike Pomeroy
17178,38357,Adam Bennett
4785,38357,Jerry Barnes
3092,38357,Colleen Peck
62644,38357,Himself
120244,38357,Day Break Producer #3
111945,38357,First Date
143235,38357,Anna
38160,38357,Becky's Mom
15232,38357,Paul McVee
23532,109431,Sandy Patterson
55536,109431,Diana
15277,109431,Harold Cornish
2956,109431,Trish Patterson
76126,109431,Julian
589162,109431,Marisol
9779,109431,Detective Reilly
68842,109431,Daniel Casey
418,109431,Skiptracer
156962,109431,Big Chuck
783,109431,Paul
1046348,109431,Jessie Patterson
976,49021,Danny
2296,49021,Spike
380,49021,Hunter
10862,49021,Davies
63312,49021,Anne
77335,49021,Martin
31164,49021,Agent
75122,49021,Harris
56450,49021,Bakhait
85354,49021,Commander B
42393,49021,Colonel Fitz
27578,81836,Shannon
1243,81836,Mark Lovegood
44735,81836,Tyson
955,81836,Anna
7447,81836,John
4818,81836,Leopoldo
17486,81836,Lillian
59270,81836,Rapinatore hotel
351,81836,Phyllis
27163,81836,Pia Fusari
45400,81836,Sally
52087,81836,Carol
1461,27579,Jack:Edward
85386,27579,Ingrid
55002,27579,Hunter #2
53904,27579,Pavel
4819,27579,Father Benedetto
45749,27579,Mathilde
147734,27579,Young Swedish Man
44649,27579,Clara
105868,27579,Fabio
586953,27579,Anna
1040332,27579,Waiter (Locanda Grapelli)
113505,41402,Owen
56734,41402,Abby
28633,41402,The Father
13550,41402,The Policeman
83585,41402,Virginia
112476,41402,Kenny
284628,41402,Mark (as Jimmy Jax Pinchak)
8553,41402,High School Kid
76547,70670,Roger Brown
12795,70670,Clas Greve
1093941,70670,Morning Show Host
53240,121677,Changez
11661,121677,Erica
2628,121677,Jim
23626,121677,Bobby
42993,121677,Ludlow Cooper
11851,121677,Abu
85672,121677,Ammi
117640,121677,Nazmi Kemal
976,72387,Luke Wright
14541,72387,Mayor Tremello
20904,72387,Han Jiao
31512,72387,Captain Wolf
56675,72387,Alex Rosen
82631,72387,Vassily Docheski
52761,72387,Chemyakin
159850,72387,Detective Reddick
2372,78049,Horus
1954,78049,Talus
543530,78049,Argomael
111515,78049,Zulu Kondo
553565,78049,Silda
1215144,78049,Mathayus
154233,78049,Narrator (voice)
7242,78049,Ramusan
71070,22971,Savannah Lynn Curtis
38673,22971,John Tyree
9976,22971,Tim Wheddon
28633,22971,Mr. Tyree
53368,22971,Randy
15564,22971,Captain Stone
84482,22971,Alan at 14
51976,22971,Noodles
16828,63492,Colin Shea
1772,63492,Ally Darling
7060,63492,Simon Forester
73457,63492,Disgusting Donald
71552,63492,Daisy Darling
10401,63492,Ava Darling
42157,63492,Mr. Darling
176653,63492,Jake Adams
74949,63492,Roger the Boss
17306,63492,Rick
210050,63492,Sheila
6858,63492,Dave Hansen
62861,63492,Gerry Perry
539,63492,Dr. Barrett Ingold
53650,63492,Tom Piper
1148130,63492,Justin
36592,102780,Eleanor Webb
59620,102780,Clara Webb
32987,102780,Darvell
572541,102780,Frank
1670,102780,Noel
211521,102780,Gareth
20258,102780,Werner
11110,102780,Gabi
33394,102780,Morag
5081,72207,Violet Barnes
88029,72207,Suzie Barnes
41088,72207,Tom Solomon
7026,72207,Winton Childs
73457,72207,Alex Eilhauer
67837,72207,Sylvia Dickerson-Barnes
125167,72207,Vaneetha
120560,72207,George Barnes
19839,72207,Pete Solomon
55638,72207,Doug
20405,72207,Tarquin
118545,72207,Audrey
91495,72207,Carol Solomon
58952,72207,Gideon
45060,80280,Clara
111090,80280,Niña Medeiros
218948,69798,Will McKenzie
222068,69798,Neil Sutherland
209578,69798,Alison
504217,69798,Carli D'Amato
587020,69798,James
34257,69798,Will's Dad
1240641,69798,Mr. Gilbert
513677,69798,Mark Donovan
174978,69798,Polly MacKenzie
44735,62206,Nick
62862,62206,Dwayne
86626,62206,Chet
69616,62206,Juicy
32907,62206,Travis
454,62206,Chango
10430,62206,The Major
207985,62206,Kate
224197,62206,Pizza Boss
1231,174321,Linda Sinclair
11665,174321,Jason Sherwood
17141,174321,Dr. Tom Sherwood
112561,174321,Halle Anderson
10981,174321,Narrator
52020,174321,Vice Principal Phil Pelaski
14984,174321,Principal Trudie Slocum
78729,174321,Carl Kapinas
29224,174321,Sheila Nussbaum
30614,46705,Dean
1812,46705,Cindy
6858,46705,Bobby
4735,46705,Jerry
6437,46705,Dr. Feinberg
90596,82990,Katie
221192,82990,Alex
455033,82990,Ben
118243,82990,Kristi
36803,82990,Doug
42377,82990,Holly
61363,38117,Kyle
118545,38117,Sloan
2681,38117,Trey
67849,38117,Kendra
67599,38117,Lindy
64908,38117,Zola
41686,38117,Will
23119,38117,Rob
4495,35056,Phil Foster
56323,35056,Claire Foster
13240,35056,Holbrooke
40036,35056,Detective Arroyo
22125,35056,Armstrong
886,35056,DA Frank Crenshaw
85825,35056,Katy
41091,35056,Haley Sullivan
103,35056,Brad Sullivan
17051,35056,Taste
18973,35056,Whippit
81364,35056,Claw Hostess
4238,35056,Collins
90633,35056,Natanya
19498,35056,Young Man
3392,33909,Gordon Gekko
10959,33909,Jacob Moore
16851,33909,Bretton James
36662,33909,Winnie Gekko
8924,33909,Lewis Zabel
4038,33909,Sylvia Moore
3265,33909,Julie Steinhardt
20491,33909,Audrey
76512,33909,Jack Schwietzer
118753,33909,Jake's friend at club
60118,33909,Bill Clark
115335,33909,Office Blogger
6952,33909,Bud Fox
204,72113,Nancy
1038,72113,Penelope
27319,72113,Alan
4764,72113,Michael
124644,286554,Megan
996701,286554,Alec
130782,286554,Faiza
207401,286554,Daisy
22215,286554,David Raines
1030204,286554,Bouncer
979216,286554,Arresting Officer #1
9273,25195,Anna
1247,25195,Declan
36801,25195,Jeremy
12074,25195,Jack Brady
115146,25195,Bride
95102,25195,Libby
86442,25195,Jerome
1057048,25195,Fergus
1146,84165,Marion
19152,84165,Ron
2632,84165,Mingus
22461,84165,Himself
20879,84165,Bella
380,62838,Harry
25541,62838,Laura Carrington
18976,62838,Randy
17832,62838,
128206,62838,Elise
29222,62838,Paul
19536,62838,Sam
10860,62838,Tess
4587,62838,
63522,62838,Ava
17140,62838,Hailey
24967,62838,Melanie
448,62838,Claire Morgan
520,62838,Kate
1160,62838,Ingrid
2130,62838,Stan's Doctor
62856,62838,
25409,233063,Zeki Müller
17067,233063,Lisi Schnabelstedt
1874,233063,Direktorin Gudrun
20259,233063,Charlie
33709,233063,Frau Leimbach-Knorrs
79449,233063,Frau Sieberts:Jugenamtfrau
16720,233063,Mr. Gundlach
16861,113947,Mark O'Brien
9994,113947,Cheryl Cohen Greene
3905,113947,Father Brendan
56455,113947,
6951,113947,
41690,113947,
55257,113947,
10859,26388,Paul Conroy
537,26388,Alan Davenport (voice)
20767,26388,Linda Conroy (voice)
43902,26388,Special Agent Harris (voice)
149665,26388,911 Operator (voice)
152820,26388,State Department Rep. (voice)
63232,26388,411 Female Operator (voice)
41227,26388,CRT Operator (voice)
21657,53172,Julie
20750,53172,Debbie
3085,53172,Max
6384,53172,Henry
26473,53172,Eddie Vibes
52601,76489,Larry
39125,76489,Curly
1217648,76489,Moe
63522,76489,Lydia
43775,76489,Mother Superior
15565,76489,Sister Rosemary
16376,76489,Sister Mary-Mengele
14886,76489,Mac
1756,76489,Mr. Harter
63494,76489,Teddy
974317,76489,Sister Bernice
49915,93856,Chris
21047,93856,Paul
87879,93856,Zoe
109786,93856,Medic Goldshmidt
88052,93856,Ukrainian Thug
938096,93856,Russian Check Point Guard
74502,93856,Medic Grotzky
12077,51162,Winnie the Pooh (Voice)
12077,51162,Tigger (Voice)
7918,51162,Eeyore (Voice)
24264,51162,Owl (Voice)
78798,51162,Rabbit (Voice)
184176,51162,Backson (Voice)
8930,51162,Narrator
17628,60935,Kate Lloyd
33192,60935,Sam Carter
4455,60935,Dr. Sander Halvorson
29020,60935,Adam Finch
31164,60935,Derek Jameson
79332,60935,Edvard Wolner
47177,60935,Lars
76611,60935,Peder
571418,60935,Jonas
571346,60935,Karl
52702,60935,Colin
112561,62764,Snow White
1204,62764,Evil Queen
53807,62764,Prince Andrew Alcott
78729,62764,Brighton
54476,62764,Napoleon
154785,62764,Half Pint
13645,62764,Grimm
4030,62764,Butcher
589652,62764,Charles Renbock
51544,62764,Baker Margaret
4250,62764,Baron
48,62764,King
115596,62764,Noble #1
108534,62764,Servant #2
36821,62764,Door Guard #2
15831,62764,Mannequins:Beast (voice)
27811,142061,Batman:Bruce Wayne
42160,142061,Robin:Carrie Kelley
56930,142061,Commissioner Gordon
2136,142061,Joker
136530,142061,Clark Kent:Superman
15761,142061,Anchor Carla
15831,142061,Mayor Stevenson
23680,142061,Don
21731,142061,Dr. Bartholomew Wolper
105641,142061,Murray
85759,142061,Ellen Yindel
554934,142061,Son of Batman
46774,142061,Lola Chong
62389,142061,Merkel
35035,142061,Morrie
34934,142061,Hydrant Fireman (voice)
34983,142061,Selina Kyle:Bruno:Old Woman (voice)
15423,142061,Lana Lang (voice)
170302,142061,Anchor Bill (voice)
81200,142061,David Endocrine
6885,57157,Mavis Gary
10872,57157,Matt Freehauf
17178,57157,Buddy Slade
53755,57157,Beth Slade
86624,57157,Sandra Freehauf
44712,57157,Hedda Gary
59691,57157,David Gary
54782,57157,Jan
131871,57157,Front Desk Girl
34847,41446,Jill Kessler
17265,41446,Kirby Reed
11702,41446,Detective Hoss
14405,41446,Gale Weathers-Riley
28042,41446,Charlie Walker
9206,41446,Sidney Prescott
1581,41446,Kate Kessler
15234,41446,Sheriff Dwight 'Dewey' Riley
18471,41446,Detective Perkins
2681,41446,Robbie
127130,41446,TV Host
6407,41446,Judy Hicks
88029,41446,Rebecca Walters
205307,41446,Sherrie Marconi
88619,41446,Trudie Harrold
10690,41446,Rachel
