movieId,title,avgVote,releaseYear,genres
189,Sin City: A Dame to Kill For,6.900000,2014,Action:Crime:Drama:Thriller
1771,Captain America: The First Avenger,6.300000,2011,Action:Adventure:Science Fiction
1865,Pirates of the Caribbean: On Stranger Tides,6.300000,2011,Action:Adventure:Fantasy
1930,The Amazing Spider-Man,6.300000,2012,Action:Adventure:Fantasy
4258,Scary Movie 5,4.700000,2013,Comedy
7978,The Wolfman,5.400000,2010,Drama:Horror:Thriller
8967,The Tree of Life,6.700000,2011,Drama:Fantasy:Indie
9364,Wuthering Heights,6.200000,2011,Drama:Romance
9543,Prince of Persia: The Sands of Time,6.200000,2010,Action:Adventure:Fantasy:Romance
10138,Iron Man 2,6.500000,2010,Action:Adventure:Science Fiction
10140,The Chronicles of Narnia: The Voyage of the Dawn Treader,5.900000,2010,Fantasy
10191,How to Train Your Dragon,7.100000,2010,Adventure:Animation:Fantasy:Family
10192,Shrek Forever After,5.800000,2010,Adventure:Animation:Comedy:Fantasy:Family
10193,Toy Story 3,7.300000,2010,Animation:Comedy:Family
10195,Thor,6.300000,2011,Action:Adventure:Fantasy
10196,The Last Airbender,5.000000,2010,Action:Adventure:Fantasy:Family
10316,The Ides of March,6.200000,2011,Drama
10679,Iron Sky,5.700000,2012,Action:Comedy:Science Fiction
11324,Shutter Island,7.100000,2010,Drama:Mystery:Thriller
11439,The Ghost Writer,6.400000,2010,Mystery:Thriller
12155,Alice in Wonderland,6.000000,2010,Fantasy
12201,Edge of Darkness,6.200000,2010,Crime:Drama:Mystery:Thriller
12444,Harry Potter and the Deathly Hallows: Part 1,7.000000,2010,Adventure:Fantasy:Family
12445,Harry Potter and the Deathly Hallows: Part 2,7.300000,2011,Adventure:Fantasy:Family
12645,Inhale,6.000000,2010,Action:Drama:Thriller
12685,BloodRayne: The Third Reich,3.500000,2011,Action:Adventure:Comedy:Horror:Science Fiction:Thriller
12819,Alpha and Omega,5.900000,2010,Animation:Family
13477,When in Rome,5.500000,2010,Comedy:Romance
16290,Jackass 3D,6.600000,2010,Action:Comedy:Documentary
17578,The Adventures of Tintin,6.500000,2011,Action:Adventure:Animation:Mystery:Family
18823,Clash of the Titans,5.700000,2010,Action:Adventure:Fantasy
20352,Despicable Me,6.900000,2010,Animation:Family
20504,The Book of Eli,6.300000,2010,Action:Science Fiction:Thriller
20526,TRON: Legacy,6.200000,2010,Action:Adventure:Science Fiction
20533,Jonah Hex,5.000000,2010,Action:Drama:Fantasy:Thriller:Western
20662,Robin Hood,6.000000,2010,Action:Adventure:Drama:History
22538,Scott Pilgrim vs. the World,7.100000,2010,Action:Adventure:Comedy
22894,Legion,5.100000,2010,Action:Fantasy:Thriller
22907,Takers,6.500000,2010,Action:Crime:Drama:Thriller
22970,The Cabin in the Woods,6.300000,2012,Horror:Thriller
22971,Dear John,6.500000,2010,Drama:Romance:War
22972,Green Zone,6.400000,2010,Action:Adventure:Drama:Thriller
23023,Tooth Fairy,5.500000,2010,Comedy:Fantasy:Family
23047,Season of the Witch,5.600000,2011,Action:Adventure:Fantasy
23048,Hot Tub Time Machine,5.800000,2010,Adventure:Comedy:Science Fiction
23168,The Town,6.800000,2010,Crime:Drama:Thriller
23169,Remember Me,6.800000,2010,Drama:Romance
23172,The Spy Next Door,5.700000,2010,Action:Comedy:Family
23437,A Nightmare on Elm Street,5.700000,2010,Horror:Mystery:Thriller
23483,Kick-Ass,6.800000,2010,Action:Crime
23514,The Rum Diary,5.300000,2011,Comedy:Drama
23629,Sucker Punch,5.900000,2011,Action:Fantasy:Thriller
23631,Machete,6.400000,2010,Action:Comedy:Thriller
23742,Cop Out,5.900000,2010,Action:Comedy:Crime
23759,Centurion,5.600000,2010,Action:Drama:Thriller
23830,Last Night,6.200000,2010,Drama:Romance
24021,The Twilight Saga: Eclipse,5.600000,2010,Adventure:Drama:Fantasy:Romance
24428,The Avengers,7.100000,2012,Action:Adventure:Science Fiction
25195,Leap Year,6.400000,2010,Comedy:Romance
26022,My Name Is Khan,7.600000,2010,Drama:Romance
26214,The American Matrix - Age Of Deception,4.000000,2010,Documentary
26224,Global Eugenics: Using Medicine to Kill,3.500000,2010,Documentary
26388,Buried,6.300000,2010,Drama:Mystery:Thriller
26389,From Paris with Love,6.200000,2010,Action:Crime:Thriller
27004,Ca$h,6.100000,2010,Action:Adventure:Thriller:Indie
27022,The Sorcerer's Apprentice,5.900000,2010,Action:Adventure:Comedy:Drama:Fantasy
27205,Inception,7.500000,2010,Action:Adventure:Mystery:Science Fiction:Thriller
27569,Extraordinary Measures,7.200000,2010,Drama
27573,The Bounty Hunter,5.500000,2010,Action
27576,Salt,6.200000,2010,Action:Crime:Mystery:Thriller
27578,The Expendables,5.900000,2010,Action:Thriller
27579,The American,5.700000,2010,Crime:Drama:Suspense:Thriller
27581,The Other Guys,5.900000,2010,Action:Comedy:Crime
27582,The Mechanic,6.300000,2011,Action:Crime:Thriller
27583,Greenberg,5.800000,2010,Comedy:Drama:Romance
27585,Rabbit Hole,7.100000,2010,Drama
27586,The Runaways,6.200000,2010,Drama:Music:Indie
29427,The Crazies,6.500000,2010,Action:Horror:Mystery
29564,Smokin' Aces 2: Assassins' Ball,5.800000,2010,Action:Adventure:Comedy:Crime:Thriller
29920,Easy Money,7.300000,2010,Crime:Drama:Thriller
30061,Justice League: Crisis on Two Earths,6.800000,2010,Action:Adventure:Animation
30618,Bunraku,6.000000,2010,Action:Drama:Thriller
30675,Planet Hulk,6.300000,2010,Action:Animation:Science Fiction
31007,Welcome to the Rileys,7.200000,2010,Drama:Indie
31261,Halo Legends,7.500000,2010,Action:Adventure:Animation:Science Fiction
31867,Repo Men,6.300000,2010,Action:Crime:Science Fiction:Thriller
31967,Dante's Inferno: An Animated Epic,5.800000,2010,Action:Animation:Science Fiction:Thriller
32657,Percy Jackson & the Olympians: The Lightning Thief,6.000000,2010,Adventure:Fantasy:Family
32823,Get Him to the Greek,5.900000,2010,Comedy
32856,Valentine's Day,5.400000,2010,Comedy:Romance
33107,And Soon the Darkness,5.600000,2010,Crime:Horror:Mystery:Thriller
33217,Diary of a Wimpy Kid,5.900000,2010,Comedy:Family
33555,Sherlock Holmes,5.800000,2010,Action:Drama:Fantasy:Horror:Mystery:Thriller
33602,Temple Grandin,6.800000,2010,Drama
33909,Wall Street: Money Never Sleeps,5.500000,2010,Crime:Drama
34016,She's Out of My League,6.100000,2010,Comedy:Romance
34179,14 Blades,6.500000,2010,Action:Drama:Thriller
34182,Confucius,5.600000,2010,Drama:History
34335,Nine Dead,6.100000,2010,Crime:Drama:Horror:Suspense:Thriller
34803,Death at a Funeral,6.100000,2010,Comedy
34806,The Back-Up Plan,5.500000,2010,Comedy:Romance
34813,The Losers,6.500000,2010,Action:Adventure:Crime:Mystery:Thriller
34851,Predators,6.000000,2010,Action:Adventure:Science Fiction:Thriller
35019,Nanny McPhee Returns,6.100000,2010,Comedy:Fantasy:Family
35025,Le Mac,7.200000,2010,Comedy
35056,Date Night,5.700000,2010,Action:Comedy:Crime:Romance
35138,Little Big Soldier,6.500000,2010,Action:Adventure:Comedy
35169,Furry Vengeance,4.800000,2010,Comedy
35217,Friendship!,6.700000,2010,Comedy
35428,What Men Talk About,8.800000,2010,Comedy
35552,The Extraordinary Adventures of Adèle Blanc-Sec,7.000000,2010,Action:Adventure:Fantasy:Mystery
35558,StarStruck,5.800000,2010,Comedy:Drama:Romance:Family
35688,Why Did I Get Married Too?,6.300000,2010,Comedy:Romance
35690,The Last Song,6.500000,2010,Drama:Romance:Family
35791,Resident Evil: Afterlife,5.900000,2010,Action:Adventure:Horror:Science Fiction
36736,The Drawn Together Movie: The Movie!,7.200000,2010,Animation:Comedy
36801,Cemetery Junction,7.300000,2010,Comedy:Drama
36865,The Disappearance of Haruhi Suzumiya,8.200000,2010,Animation:Comedy:Drama:Mystery:Science Fiction:Romance:Foreign
36950,You Don't Know Jack,7.200000,2010,Drama
36970,Disneynature Oceans,7.900000,2010,Documentary:Family
37034,True Legend,5.900000,2010,Action:Fantasy
37056,Letters to Juliet,6.300000,2010,Comedy:Drama:Romance
37169,The Human Centipede (First Sequence),5.200000,2010,Horror
37414,The Killer Inside Me,6.200000,2010,Crime:Drama:Thriller
37430,Conan the Barbarian,5.400000,2011,Action:Adventure:Fantasy
37472,Ip Man 2,6.900000,2010,Action:Drama:History:Sport
37495,Four Lions,7.100000,2010,Comedy:Crime:Drama
37645,22 Bullets,6.500000,2010,Action:Crime:Thriller
37686,Super 8,6.400000,2011,Action:Mystery:Science Fiction:Thriller
37710,The Tourist,6.000000,2010,Action:Thriller:Romance
37724,Skyfall,6.500000,2012,Action:Adventure:Thriller
37735,Easy A,6.300000,2010,Comedy
37737,Kites,4.600000,2010,Action:Drama:Romance
37786,Sex and the City 2,5.400000,2010,Comedy:Drama:Romance
37799,The Social Network,6.900000,2010,Drama
37821,Killers,5.800000,2010,Action:Comedy:Thriller:Romance
37834,Knight and Day,5.800000,2010,Action:Comedy:Romance
37931,MacGruber,5.200000,2010,Action:Adventure:Comedy
37950,Charlie St. Cloud,6.500000,2010,Drama:Fantasy:Romance
37958,Immortals,5.700000,2011,Action:Drama:Fantasy
38031,You Will Meet a Tall Dark Stranger,6.600000,2010,Comedy:Drama:Romance
38050,The Adjustment Bureau,6.300000,2011,Fantasy:Thriller:Romance
38055,Megamind,6.300000,2010,Action:Animation:Comedy:Science Fiction:Family
38073,Going the Distance,6.600000,2010,Comedy:Drama:Romance
38093,Just Wright,6.100000,2010,Comedy:Drama:Romance
38117,Beastly,5.500000,2011,Drama:Fantasy:Romance
38167,Eat Pray Love,5.500000,2010,Drama:Romance
38199,Unthinkable,6.700000,2010,Action:Adventure:Drama:Suspense:Thriller
38234,Undisputed III: Redemption,7.700000,2010,Action:Thriller
38277,Camping 2,4.200000,2010,Comedy
38303,You Again,6.100000,2010,Comedy:Romance
38317,Zookeeper,5.500000,2011,Comedy:Romance:Family
38319,Your Highness,5.300000,2011,Action:Adventure:Comedy:Fantasy:Science Fiction
38321,Priest,5.500000,2011,Action:Horror:Science Fiction:Thriller
38322,"Big Mommas: Like Father, Like Son",5.700000,2011,Action:Comedy:Crime
38356,Transformers: Dark of the Moon,6.200000,2011,Action:Adventure:Science Fiction
38357,Morning Glory,6.100000,2010,Comedy:Drama:Romance
38358,The Last Exorcism,5.800000,2010,Drama:Horror:Thriller
38363,Fair Game,6.400000,2010,Drama:Thriller
38365,Grown Ups,6.100000,2010,Comedy
38408,Life as We Know It,6.400000,2010,Comedy:Drama:Romance
38540,Age of Heroes,5.700000,2011,Action:Drama:Thriller:War
38541,The Divide,5.500000,2011,Action:Horror:Science Fiction:Thriller
38543,Ironclad,6.300000,2011,Action:Adventure:History:Romance
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,3.700000,2010,Comedy
38575,The Karate Kid,6.000000,2010,Action:Adventure:Drama:Family
38579,Marmaduke,4.800000,2010,Comedy:Family
38626,Going Postal,7.500000,2010,Comedy:Fantasy:Science Fiction
38684,Jane Eyre,7.400000,2011,Drama:Romance
38745,Gulliver's Travels,5.400000,2010,Comedy
38757,Tangled,7.000000,2010,Animation:Musical:Family
38778,Dinner for Schmucks,5.700000,2010,Comedy
38843,Ramona and Beezus,6.400000,2010,Adventure:Comedy:Fantasy:Family
38961,Tamara Drewe,5.500000,2010,Comedy:Romance
39013,Winter's Bone,6.700000,2010,Drama
39053,Cyrus,6.600000,2010,Drama:Romance
39210,Somewhere,6.400000,2010,Drama:Indie
39254,Real Steel,6.400000,2011,Action:Drama:Science Fiction:Sport
39285,Beauty & the Briefcase,5.600000,2010,Comedy:Drama:Romance
39312,Restrepo,7.700000,2010,Documentary:War:Indie
39413,My Afternoons with Margueritte,8.100000,2010,Comedy:Drama
39451,Little Fockers,5.500000,2010,Comedy:Romance
39452,Exit Through the Gift Shop,7.500000,2010,Documentary
39486,Secretariat,6.200000,2010,Drama
39513,Paul,6.500000,2011,Adventure:Comedy:Science Fiction
39514,RED,6.400000,2010,Action:Adventure:Comedy:Crime:Thriller
39522,Mega Piranha,2.400000,2010,Action:Adventure:Horror:Science Fiction
39538,Contagion,6.100000,2011,Drama:Science Fiction:Thriller
39691,Cats & Dogs: The Revenge of Kitty Galore,5.200000,2010,Comedy:Family
39781,The Kids Are All Right,6.000000,2010,Comedy:Drama
40161,The Decoy Bride,6.000000,2011,Comedy:Drama:Romance
40194,Paris Express,4.700000,2010,Action:Comedy:Crime
40205,16 Wishes,5.800000,2010,Drama:Fantasy:Family
40264,Vampires Suck,4.800000,2010,Comedy:Horror
40619,Day & Night,7.200000,2010,Adventure:Animation:Comedy:Fantasy:Family:Short
40662,Batman: Under the Red Hood,7.400000,2010,Action:Adventure:Animation:Mystery:Science Fiction
40794,Loose Cannons,7.600000,2010,Action:Adventure:Comedy:Drama:Romance:Foreign
40805,The Green Hornet,5.600000,2011,Action:Comedy:Crime
40807,50/50,6.500000,2011,Comedy:Drama
40911,Monga,6.400000,2011,Thriller
41109,Don 2,7.600000,2011,Action:Thriller
41135,Operation: Endgame,6.800000,2010,Action:Adventure:Comedy:Thriller
41154,Men in Black 3,6.100000,2012,Action:Comedy:Science Fiction
41180,The Client List,5.800000,2010,Drama
41201,The Illusionist,7.400000,2010,Animation:Drama
41210,The Switch,5.800000,2010,Comedy:Drama:Romance
41211,Heartbreaker,7.100000,2010,Comedy
41215,Black Death,6.000000,2010,Action:Drama:Horror:Mystery:Thriller
41216,Legend of the Guardians: The Owls of Ga'Hoole,6.300000,2010,Animation
41233,Step Up 3D,6.600000,2010,Drama:Musical:Romance
41283,Faster,6.200000,2010,Action:Drama:Thriller
41382,Lottery Ticket,6.300000,2010,Comedy
41402,Let Me In,6.700000,2010,Drama:Horror:Mystery
41411,The Round Up,7.900000,2010,Drama:History:War
41436,Paranormal Activity 2,5.900000,2010,Horror:Thriller
41439,Saw: The Final Chapter,6.100000,2010,Crime:Horror
41446,Scream 4,6.200000,2011,Horror:Mystery
41505,Shelter,5.900000,2010,Horror:Mystery:Thriller
41513,The Smurfs,5.600000,2011,Adventure:Animation:Comedy:Fantasy:Family
41515,Yogi Bear,6.100000,2010,Adventure:Animation:Comedy:Family
41517,Ra.One,6.100000,2011,Action:Adventure:Science Fiction
41556,The Romantics,5.400000,2010,Comedy:Drama:Romance
41592,StreetDance 3D,6.900000,2010,Drama
41602,The Necessary Death of Charlie Countryman,6.900000,2013,Action:Comedy:Drama:Thriller:Romance
41630,No Strings Attached,6.200000,2011,Comedy:Romance
41733,Due Date,6.100000,2010,Comedy:Drama
42188,Never Let Me Go,6.900000,2010,Drama:Science Fiction:Romance
42194,Tekken,5.000000,2010,Action:Crime:Drama:Science Fiction:Thriller
42296,Catfish,5.600000,2010,Documentary
42297,Burlesque,6.300000,2010,Drama:Musical:Romance
42684,Skyline,5.000000,2010,Science Fiction:Thriller
42888,How Do You Know,5.000000,2010,Comedy:Drama:Romance
42941,30 Days of Night: Dark Days,5.100000,2010,Horror:Thriller
42949,Arthur 3: The War of the Two Worlds,5.700000,2010,Adventure:Animation:Fantasy:Family
43209,Ong Bak 3,6.100000,2010,Action:Adventure:History
43347,Love & Other Drugs,6.300000,2010,Comedy:Drama:Romance
43418,Beneath Hill 60,8.000000,2010,Drama:History:War:Foreign
43539,The Next Three Days,6.600000,2010,Crime:Drama:Thriller:Romance
43549,The Experiment,6.600000,2010,Drama
43552,Vanishing on 7th Street,5.200000,2010,Drama:Horror:Mystery:Suspense:Thriller
43593,Piranha 3D,5.400000,2010,Horror
43641,Superman/Shazam!: The Return of Black Adam,7.000000,2010,Action:Animation:Short
43919,Hatchet II,5.600000,2010,Comedy:Horror:Thriller
43920,Dog Pound,7.500000,2010,Drama
43923,It's Kind of a Funny Story,7.000000,2010,Comedy:Drama:Indie
43930,"Tomorrow, When the War Began",7.500000,2010,Action:Adventure:Thriller:War
43931,My Soul to Take,5.400000,2010,Drama:Horror:Mystery:Thriller
43933,Monsters,6.600000,2010,Drama:Science Fiction:Thriller
43935,Dylan Dog: Dead of Night,5.600000,2010,Action:Comedy:Horror:Mystery:Science Fiction:Thriller
43939,I'm Still Here,6.400000,2010,Comedy:Drama:Music
43947,I Spit on Your Grave,6.700000,2010,Crime:Horror:Thriller
43949,Flipped,7.300000,2010,Comedy:Drama:Romance
43959,Soul Surfer,6.800000,2011,Action:Drama:Sport
44040,Devil,5.700000,2010,Horror:Mystery:Thriller
44048,Unstoppable,6.300000,2010,Action:Thriller
44092,Reign of Assassins,7.700000,2010,Action:Foreign
44113,Stone,5.300000,2010,Drama
44115,127 Hours,6.600000,2010,Adventure:Drama:Thriller
44129,The Company Men,7.000000,2010,Drama
44147,Wild Target,6.400000,2010,Action:Comedy
44214,Black Swan,6.500000,2010,Drama:Mystery:Suspense:Thriller
44244,Camp Rock 2: The Final Jam,5.800000,2010,Comedy:Drama:Music:Romance:Family
44249,The Legend Is Born: Ip Man,6.300000,2010,Action:Drama:History
44264,True Grit,6.800000,2010,Western
44269,Tout ce qui Brille,6.300000,2010,Comedy
44363,Frozen,6.000000,2010,Thriller
44425,Dabangg,6.300000,2010,Action:Comedy:Crime
44564,The Dilemma,5.500000,2011,Comedy:Drama
44603,Hereafter,5.500000,2010,Drama:Fantasy
44629,Animal Kingdom,7.000000,2010,Crime:Drama:Thriller
44639,Inside Job,7.300000,2010,Documentary
44678,Altitude,5.000000,2010,Action:Horror:Science Fiction:Thriller
44683,Tinker Bell and the Great Fairy Rescue,6.100000,2010,Adventure:Animation:Fantasy:Family
44716,In a Better World,7.500000,2010,Drama:Family:Foreign
44737,Babies,7.700000,2010,Documentary
44754,Margaret,6.000000,2011,Drama
44826,Hugo,6.600000,2011,Adventure:Drama:Family
44833,Battleship,5.500000,2012,Action:Adventure:Science Fiction:Thriller
44835,Hesher,6.300000,2010,Drama
44865,The Grandmaster,6.600000,2013,Action:Drama:History
44877,4.3.2.1,6.400000,2010,Action:Crime:Thriller:Romance
44896,Rango,6.400000,2011,Adventure:Animation:Comedy:Western:Family
44912,Green Lantern,5.300000,2011,Action:Adventure:Science Fiction:Thriller
44918,Titanic 2,3.000000,2010,Action:Adventure:Suspense:Thriller
44943,Battle Los Angeles,5.500000,2011,Action:Science Fiction
44945,Trust,6.000000,2010,Drama:Thriller:Indie
44977,Dhoom 3,6.800000,2013,Action:Crime:Thriller
44982,13,5.800000,2010,Drama:Thriller
44992,IMAX Hubble,7.500000,2010,Documentary
45077,Every Day,5.000000,2010,Comedy:Drama:Romance
45094,Conviction,6.900000,2010,Drama
45132,Super,6.800000,2011,Action:Comedy:Drama
45156,A Little Bit of Heaven,6.300000,2011,Comedy:Drama:Romance
45162,Superman/Batman: Apocalypse,7.300000,2010,Action:Adventure:Animation:Science Fiction
45243,The Hangover Part II,5.900000,2011,Comedy
45269,The King's Speech,7.000000,2010,Drama:History
45272,Country Strong,5.700000,2010,Drama:Musical:Romance
45284,Outrage,7.600000,2010,Action:Crime:Drama
45317,The Fighter,6.700000,2010,Drama:Sport
45324,Casino Jack,6.300000,2010,Comedy:Crime:Drama
45535,Fatal,6.700000,2010,Comedy:Musical
45556,Arctic Blast,4.300000,2010,Science Fiction
45569,Red Hill,6.400000,2010,Action:Thriller:Western
45610,Machine Gun Preacher,6.700000,2011,Action:Crime:Thriller
45612,Source Code,6.800000,2011,Mystery:Science Fiction:Thriller
45649,Rubber,6.400000,2010,Comedy:Drama:Fantasy:Horror:Mystery
45657,The Ward,6.700000,2010,Horror:Thriller
45658,Everything Must Go,5.400000,2010,Comedy:Drama:Romance:Indie
45745,Sintel,7.900000,2010,Animation:Fantasy:Short
45772,Gnomeo & Juliet,6.000000,2011,Animation:Family
45958,Biutiful,6.900000,2010,Drama
46138,Made in Dagenham,6.300000,2010,Comedy:Drama:History
46146,Troll Hunter,7.100000,2010,Fantasy:Horror
46195,Rio,6.500000,2011,Adventure:Animation:Comedy:Musical:Family
46198,My Girlfriend's Boyfriend,5.900000,2010,Comedy:Romance
46221,The Tunnel,5.800000,2011,Horror:Mystery:Thriller
46261,Don't Be Afraid of the Dark,5.700000,2010,Horror:Thriller
46332,Of Gods and Men,7.800000,2010,Drama:History
46429,GallowWalkers,4.300000,2013,Action:Horror:Western
46441,Mirrors 2,5.800000,2010,Horror:Mystery:Thriller
46503,All Good Things,5.900000,2010,Crime:Drama:Mystery:Thriller:Romance
46523,New Kids Turbo,6.900000,2010,Action:Comedy
46528,The Warrior's Way,7.100000,2010,Action:Adventure:Fantasy:Thriller:Western
46529,I Am Number Four,6.100000,2011,Action:Adventure:Science Fiction:Thriller
46541,Game of Death,5.000000,2010,Action:Thriller
46705,Blue Valentine,6.600000,2010,Drama
46713,Hunt To Kill,5.300000,2010,Action:Adventure:Thriller
46738,Incendies,8.000000,2010,Drama:Mystery:War
46829,Barney's Version,7.300000,2010,Comedy:Drama:Indie
46837,Kaboom,6.400000,2010,Comedy:Science Fiction:Thriller:Romance
46838,Tucker and Dale vs Evil,7.300000,2010,Comedy:Horror
47218,Happythankyoumoreplease,6.600000,2010,Comedy:Romance:Indie
47327,Drive Angry,5.500000,2011,Action:Crime:Fantasy:Thriller
47607,Tiny Furniture,5.600000,2010,Comedy
47626,Legend of the BoneKnapper Dragon,7.000000,2010,Animation:Fantasy:Short
47760,Restless,7.500000,2011,Drama:Romance:Indie
47854,Legend of the Fist: The Return of Chen Zhen,6.100000,2010,Action:Drama:History:Thriller
47931,Elite Squad: The Enemy Within,7.400000,2010,Action:Crime:Drama
47964,A Good Day to Die Hard,5.200000,2013,Action:Thriller
47979,Vincent Wants to Sea,7.300000,2011,Drama
48013,Cars Toon: Mater's Tall Tales,6.400000,2010,Adventure:Animation:Comedy:Family
48034,Little White Lies,7.100000,2010,Comedy:Drama
48138,Unknown,6.200000,2011,Action:Mystery:Thriller
48171,The Rite,5.800000,2011,Drama:Horror:Thriller
48231,A Dangerous Method,5.500000,2011,Drama:Thriller
48289,The Debt,6.400000,2010,Action:Crime:Drama:Thriller
48303,Certified Copy,8.400000,2010,Drama:Romance
48340,Sanctum,6.000000,2011,Action:Thriller
48392,Sound of Noise,8.400000,2010,Comedy:Musical
48395,Rare Exports: A Christmas Tale,6.500000,2010,Action:Fantasy:Science Fiction
48415,Welcome to the South,7.100000,2010,Comedy
48466,Scared Shrekless,6.100000,2010,Animation:Comedy
48492,Detective Dee and the Mystery of the Phantom Flame,6.800000,2010,Action:Adventure:Drama:Mystery
48572,Red State,5.900000,2011,Action:Horror:Thriller
48650,Room in Rome,6.000000,2010,Drama:Erotic:Romance:Indie
48748,Klown,7.600000,2010,Comedy
48838,London Boulevard,5.800000,2010,Crime:Drama
48988,Hall Pass,5.300000,2011,Comedy:Romance
49009,The Way Back,6.700000,2010,Adventure:Drama:History
49010,Hobo with a Shotgun,5.800000,2011,Action:Comedy:Thriller
49012,Arthur,5.300000,2011,Comedy:Romance
49013,Cars 2,5.900000,2011,Adventure:Animation:Comedy:Family
49014,Cosmopolis,4.500000,2012,Drama
49017,Dracula Untold,7.500000,2014,Action:Drama:Fantasy:Horror:War
49018,Insidious,6.800000,2010,Horror:Thriller
49020,Submarine,7.800000,2010,Comedy:Drama:Romance
49021,Killer Elite,6.000000,2011,Action:Adventure:Thriller
49022,Something Borrowed,5.900000,2011,Comedy:Drama:Romance
49026,The Dark Knight Rises,7.300000,2012,Action:Crime:Drama:Thriller
49040,The Bourne Legacy,5.800000,2012,Action:Thriller
49047,Gravity,7.800000,2013,Drama:Science Fiction:Thriller
49049,Dredd,6.200000,2012,Action:Science Fiction
49051,The Hobbit: An Unexpected Journey,6.600000,2012,Action:Adventure:Fantasy
49444,Kung Fu Panda 2,6.500000,2011,Animation:Family
49494,The Eagle,6.100000,2011,Drama
49517,Tinker Tailor Soldier Spy,6.600000,2011,Drama:Mystery:Thriller
49519,The Croods,6.900000,2013,Animation:Comedy:Family
49520,The Change-Up,6.100000,2011,Comedy
49521,Man of Steel,6.600000,2013,Action:Adventure:Fantasy:Science Fiction
49524,R.I.P.D.,5.500000,2013,Action:Comedy:Crime:Fantasy
49526,Premium Rush,6.200000,2012,Action:Thriller
49527,Man on a Ledge,6.000000,2012,Action:Crime:Thriller
49529,John Carter,5.900000,2012,Action:Adventure:Fantasy:Science Fiction
49530,In Time,6.500000,2011,Action:Science Fiction:Thriller
49538,X-Men: First Class,6.800000,2011,Action:Adventure:Science Fiction
49706,Dream Home,6.600000,2010,Horror
49730,Red Riding Hood,5.500000,2011,Thriller
49787,The Reef,5.500000,2010,Drama:Horror:Thriller
49797,I Saw the Devil,7.600000,2010,Horror:Thriller
49849,Cowboys & Aliens,5.500000,2011,Action:Science Fiction:Thriller:Western
49950,The Roommate,6.100000,2011,Drama:Horror:Thriller
49953,A Turtle's Tale: Sammy's Adventures,7.000000,2010,Animation:Family
50014,The Help,7.200000,2011,Drama
50135,Animals United,5.800000,2011,Animation:Comedy:Family
50204,Burke & Hare,7.100000,2010,Comedy:Drama:Thriller
50217,From Prada to Nada,5.000000,2011,Comedy:Drama:Romance
50275,The Pirate Bay: Away From Keyboard,6.700000,2013,Documentary
50321,Mars Needs Moms,5.900000,2011,Adventure:Animation:Comedy:Science Fiction:Family
50348,The Lincoln Lawyer,6.500000,2011,Crime:Drama:Thriller
50357,Apollo 18,4.900000,2011,Horror:Science Fiction:Thriller
50359,Hop,5.600000,2011,Animation:Comedy:Family
50456,Hanna,6.300000,2011,Action:Adventure:Thriller
50479,Avalon High,6.400000,2010,Drama:Fantasy:Family
50544,Friends With Benefits,6.000000,2011,Comedy
50546,Just Go With It,6.400000,2011,Comedy
50601,5 Days of War,6.100000,2011,Action:Drama:Thriller:Romance
50619,The Twilight Saga: Breaking Dawn - Part 1,5.700000,2011,Adventure:Fantasy:Romance
50620,The Twilight Saga: Breaking Dawn - Part 2,5.900000,2012,Adventure:Drama:Fantasy:Romance
50646,"Crazy, Stupid, Love.",6.700000,2011,Comedy:Drama:Romance
50647,Wanderlust,5.300000,2012,Comedy:Romance
50671,The Resident,5.300000,2011,Mystery:Thriller
50674,The Lost Future,5.000000,2010,Adventure:Fantasy:Science Fiction
50698,Grave Encounters,6.400000,2011,Horror:Thriller
50723,Naruto Shippuden the Movie: The Lost Tower,8.400000,2010,Action:Animation:Comedy
50725,Take Me Home Tonight,7.100000,2011,Comedy
50780,The Beaver,5.700000,2011,Drama
50837,Martha Marcy May Marlene,6.500000,2011,Drama:Thriller
50838,Wrecked,5.900000,2011,Mystery:Thriller
50839,Margin Call,6.400000,2011,Drama:Thriller
50845,The Clink of Ice,6.000000,2010,Comedy:Drama
50848,The Names of Love,7.500000,2010,Comedy:Drama:Romance
51017,Madea's Big Happy Family,6.800000,2011,Comedy:Drama
51052,Arthur Christmas,6.700000,2011,Animation:Holiday:Family
51162,Winnie the Pooh,6.700000,2011,Animation:Family
51170,Open Season 3,5.700000,2010,Animation:Comedy:Family
51209,Kill the Irishman,7.400000,2011,Action:Crime:Drama:Thriller
51241,Heartbeats,7.600000,2010,Drama:Romance
51248,11-11-11,4.900000,2011,Horror:Thriller
51250,Gun,5.000000,2010,Action:Thriller
51447,Trophy Wife,7.100000,2010,Comedy
51481,Mean Girls 2,5.500000,2011,Comedy
51497,Fast Five,7.100000,2011,Action:Crime:Thriller
51533,Let the Bullets Fly,7.000000,2010,Action:Comedy:Documentary
51540,Horrible Bosses,6.300000,2011,Comedy:Crime
51588,Prom,5.900000,2011,Comedy:Family
51608,The Man from Nowhere,7.800000,2010,Action:Adventure:Crime:Drama:Thriller
51620,Death Race 2,5.800000,2010,Action:Science Fiction:Thriller
51739,The Secret World of Arrietty,6.800000,2010,Animation:Fantasy:Family
51828,One Day,6.800000,2011,Drama:Romance
