username,movieId,Interests,title,genres
@jgordillo_218,86331,Art|Social causes and activism|Movies|Cooking,Desire,Drama:Erotic:Romance
@jgordillo_218,70793,Art|Social causes and activism|Movies|Cooking,Le grand soir,Comedy
@jgordillo_218,127517,Art|Social causes and activism|Movies|Cooking,Disconnect,Drama:Thriller
@jfuqua_233,192136,Movies|Education and learning,Mandela: Long Walk to Freedom,Drama:History
@jfuqua_233,75624,Movies|Education and learning,Naruto Shippuden the Movie: Blood Prison,Action:Animation:Comedy
@jfuqua_233,209263,Movies|Education and learning,Enough Said,Comedy:Drama:Romance
@jfuqua_233,115290,Movies|Education and learning,Blue Lagoon: The Awakening,Romance
@estephens_234,34182,Fashion|Nature|Books|Movies|DIY and crafts,Confucius,Drama:History
@estephens_234,35690,Fashion|Nature|Books|Movies|DIY and crafts,The Last Song,Drama:Romance:Family
@kwirtz_242,120292,Finance and investments|Beauty|Movies|Photography|DIY and crafts,Not Suitable For Children,Comedy:Romance
@kwirtz_242,82633,Finance and investments|Beauty|Movies|Photography|DIY and crafts,Lawless,Crime:Drama
@kwirtz_242,48988,Finance and investments|Beauty|Movies|Photography|DIY and crafts,Hall Pass,Comedy:Romance
@kwirtz_242,104329,Finance and investments|Beauty|Movies|Photography|DIY and crafts,Last Passenger,Action:Mystery:Thriller
@kwirtz_242,122192,Finance and investments|Beauty|Movies|Photography|DIY and crafts,The Lookout,Action:Crime:Suspense
@lskinner_251,127517,Movies|Books|Business and entrepreneurship|Finance and investments,Disconnect,Drama:Thriller
@lskinner_251,116741,Movies|Books|Business and entrepreneurship|Finance and investments,The Internship,Comedy
@lskinner_251,76170,Movies|Books|Business and entrepreneurship|Finance and investments,The Wolverine,Action:Adventure:Fantasy:Science Fiction
@lskinner_251,46829,Movies|Books|Business and entrepreneurship|Finance and investments,Barney's Version,Comedy:Drama:Indie
@rgrant_261,76203,Travel|Cars and automobiles|Photography|Movies|Music,12 Years a Slave,Drama:History
@rgrant_261,84175,Travel|Cars and automobiles|Photography|Movies|Music,Beasts of the Southern Wild,Drama:Fantasy
@barellano_270,63578,Movies|Finance and investments|Music|Sports,The Trip,Comedy:Drama:Indie:Foreign
@barellano_270,103370,Movies|Finance and investments|Music|Sports,Madea's Witness Protection,Comedy
@barellano_270,9543,Movies|Finance and investments|Music|Sports,Prince of Persia: The Sands of Time,Action:Adventure:Fantasy:Romance
@barellano_270,112205,Movies|Finance and investments|Music|Sports,The Family,Action:Comedy:Crime
@barellano_270,49026,Movies|Finance and investments|Music|Sports,The Dark Knight Rises,Action:Crime:Drama:Thriller
@barellano_270,55779,Movies|Finance and investments|Music|Sports,Final Destination 5,Horror:Mystery
@ddickey_272,137409,Technology|Health and wellness|Technology|Cars and automobiles|Movies,Cold War,Action:Thriller
@cparker_274,39210,Social causes and activism|Movies|Music|Business and entrepreneurship|Movies,Somewhere,Drama:Indie
@jpresley_284,81870,Movies,The Flying Swords of Dragon Gate,Action:Adventure
@jpresley_284,218836,Movies,Planes: Fire & Rescue,Adventure:Animation:Comedy:Family
@jpresley_284,48838,Movies,London Boulevard,Crime:Drama
@jpresley_284,169209,Movies,Empire State,Action:Drama
@jpresley_284,172803,Movies,Hours,Drama:Thriller
@jpresley_284,209410,Movies,Shuddh Desi Romance,Comedy:Drama:Romance
@jpresley_284,37414,Movies,The Killer Inside Me,Crime:Drama:Thriller
@rmcnealy_299,33909,Photography|DIY and crafts|Sports|Beauty|Movies,Wall Street: Money Never Sleeps,Crime:Drama
@rmcnealy_299,44826,Photography|DIY and crafts|Sports|Beauty|Movies,Hugo,Adventure:Drama:Family
@rmcnealy_299,156711,Photography|DIY and crafts|Sports|Beauty|Movies,Austenland,Comedy:Romance
@rmcnealy_299,165739,Photography|DIY and crafts|Sports|Beauty|Movies,Pawn,Crime:Thriller
@rmcnealy_299,262543,Photography|DIY and crafts|Sports|Beauty|Movies,Autómata,Science Fiction:Thriller
@rmcnealy_299,46705,Photography|DIY and crafts|Sports|Beauty|Movies,Blue Valentine,Drama
@epassmore_305,100402,Movies|Education and learning|Fitness|Art,Captain America: The Winter Soldier,Action:Adventure:Science Fiction
@epassmore_305,127370,Movies|Education and learning|Fitness|Art,Song for Marion,Comedy:Musical:Romance
@epassmore_305,250766,Movies|Education and learning|Fitness|Art,Life Itself,Documentary
@epassmore_305,70577,Movies|Education and learning|Fitness|Art,Faces in the Crowd,Crime:Drama:Mystery:Thriller
@epassmore_305,88794,Movies|Education and learning|Fitness|Art,J. Edgar,Crime:Drama:History
@rbenedetto_309,45324,Gardening|Movies,Casino Jack,Comedy:Crime:Drama
@rbenedetto_309,94562,Gardening|Movies,Turkish for Beginners,Comedy
@rbenedetto_309,139038,Gardening|Movies,A Haunted House,Comedy:Horror
@skorfhage_316,191121,Beauty|Movies|Health and wellness,Raanjhanaa,Drama:Romance
@skorfhage_316,180894,Beauty|Movies|Health and wellness,Ninja: Shadow of a Tear,Action:Crime:Thriller
@skorfhage_316,195589,Beauty|Movies|Health and wellness,Neighbors,Comedy
@skorfhage_316,49009,Beauty|Movies|Health and wellness,The Way Back,Adventure:Drama:History
@skorfhage_316,97367,Beauty|Movies|Health and wellness,The Place Beyond the Pines,Crime:Drama
@skorfhage_316,129139,Beauty|Movies|Health and wellness,The To Do List,Comedy:Romance
@skorfhage_316,103747,Beauty|Movies|Health and wellness,The Angels' Share,Comedy:Drama
@rfullmer_325,214314,Photography|Fashion|Photography|Movies,Bears,Documentary:Family
@rfullmer_325,80188,Photography|Fashion|Photography|Movies,Boy Wonder,Action:Crime:Drama:Thriller
@rfullmer_325,184352,Photography|Fashion|Photography|Movies,Tom at the Farm,Drama
@rfullmer_325,60281,Photography|Fashion|Photography|Movies,To the Wonder,Drama:Romance
@rfullmer_325,77495,Photography|Fashion|Photography|Movies,Sleep Tight,Thriller
@rfullmer_325,74726,Photography|Fashion|Photography|Movies,Juan of the Dead,Comedy:Horror
@ndidonna_360,16290,Politics|Gardening|Movies|Fashion,Jackass 3D,Action:Comedy:Documentary
@ndidonna_360,55787,Politics|Gardening|Movies|Fashion,Water for Elephants,Drama:Romance
@ndidonna_360,119675,Politics|Gardening|Movies|Fashion,Behind the Candelabra,Drama:Romance
@ndidonna_360,39013,Politics|Gardening|Movies|Fashion,Winter's Bone,Drama
@ndidonna_360,41517,Politics|Gardening|Movies|Fashion,Ra.One,Action:Adventure:Science Fiction
@ndidonna_360,123105,Politics|Gardening|Movies|Fashion,The Bay,Horror:Science Fiction:Thriller
@ndidonna_360,95919,Politics|Gardening|Movies|Fashion,Love,Drama:Romance
@efriou_392,81870,Outdoor activities|Technology|Movies,The Flying Swords of Dragon Gate,Action:Adventure
@efriou_392,48395,Outdoor activities|Technology|Movies,Rare Exports: A Christmas Tale,Action:Fantasy:Science Fiction
@efriou_392,134374,Outdoor activities|Technology|Movies,Pain & Gain,Action:Crime:Thriller
@efriou_392,67913,Outdoor activities|Technology|Movies,The Guard,Action:Comedy:Crime:Thriller
@efriou_392,49524,Outdoor activities|Technology|Movies,R.I.P.D.,Action:Comedy:Crime:Fantasy
@efriou_392,209244,Outdoor activities|Technology|Movies,Are You Here,Comedy
@mhill_402,55720,Movies,A Better Life,Drama
@mhill_402,49051,Movies,The Hobbit: An Unexpected Journey,Action:Adventure:Fantasy
@mhill_402,57165,Movies,Wrath of the Titans,Action:Adventure:Fantasy
@mhill_402,112205,Movies,The Family,Action:Comedy:Crime
@mhill_402,59967,Movies,Looper,Action:Science Fiction:Thriller
@rjohnson_412,10140,Pets|Movies|Music|Gardening,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fantasy
@rjohnson_412,109584,Pets|Movies|Music|Gardening,Broken,Drama
@rjohnson_412,48340,Pets|Movies|Music|Gardening,Sanctum,Action:Thriller
@rjohnson_412,99579,Pets|Movies|Music|Gardening,"Farewell, My Queen",Drama:History
@ecastellano_439,82881,Movies|Fashion|Music|Science,Tangled Ever After,Action:Animation:Comedy:Family:Short
@ecastellano_439,210047,Movies|Fashion|Music|Science,Cold Comes the Night,Crime:Drama:Thriller
@ecastellano_439,74998,Movies|Fashion|Music|Science,Seeking Justice,Action:Drama:Thriller
@ecastellano_439,202575,Movies|Fashion|Music|Science,The House of Magic,Adventure:Animation:Fantasy:Family
@ecastellano_439,135647,Movies|Fashion|Music|Science,The Details,Comedy:Drama
@ecastellano_439,185460,Movies|Fashion|Music|Science,Willow Creek,Adventure:Horror:Mystery:Thriller
@ecastellano_439,124157,Movies|Fashion|Music|Science,The Thieves,Action:Crime
@myoung_449,42949,Beauty|Movies,Arthur 3: The War of the Two Worlds,Adventure:Animation:Fantasy:Family
@myoung_449,137182,Beauty|Movies,The Broken Circle Breakdown,Drama:Foreign
@myoung_449,71689,Beauty|Movies,Phineas and Ferb the Movie: Across the 2nd Dimension,Animation:Comedy:Family
@myoung_449,64685,Beauty|Movies,Extremely Loud & Incredibly Close,Drama
@myoung_449,207768,Beauty|Movies,I Spit On Your Grave 2,Crime:Horror:Thriller
@jhernandez_460,153795,Movies|Gardening|Politics|Beauty,Straight A's,Comedy:Drama
@jhernandez_460,149509,Movies|Gardening|Politics|Beauty,Horns,Drama:Fantasy:Horror:Thriller
@jhernandez_460,176983,Movies|Gardening|Politics|Beauty,One Piece Movie 12 : Z,Action:Adventure:Animation
@jhernandez_460,55347,Movies|Gardening|Politics|Beauty,Beginners,Comedy:Drama:Romance
@jhernandez_460,144336,Movies|Gardening|Politics|Beauty,Sabotage,Action:Crime:Drama:Thriller
@fbailey_463,126250,Cooking|Health and wellness|Movies|Education and learning,Love is All You Need,Comedy:Romance
@fbailey_463,76025,Cooking|Health and wellness|Movies|Education and learning,Shame,Drama
@fbailey_463,146203,Cooking|Health and wellness|Movies|Education and learning,The Last Exorcism Part II,Horror:Thriller
@smosley_485,241875,Movies|Photography|Movies,Jamais le premier soir,Comedy:Romance
@smosley_485,166424,Movies|Photography|Movies,The Fantastic Four,Action:Adventure:Fantasy:Science Fiction
@smosley_485,38031,Movies|Photography|Movies,You Will Meet a Tall Dark Stranger,Comedy:Drama:Romance
@smosley_485,72105,Movies|Photography|Movies,Ted,Comedy:Fantasy
@javila_487,191148,Movies|Pets|Social causes and activism|Health and wellness,Top of the Lake,Crime:Drama
@mlarimer_494,123103,Gardening|Movies|Social causes and activism|DIY and crafts,Aftershock,Horror:Thriller
@mlarimer_494,45269,Gardening|Movies|Social causes and activism|DIY and crafts,The King's Speech,Drama:History
@dpullins_495,210479,Fashion|Movies|Music|Music,Locke,Drama:Thriller
@dpullins_495,121879,Fashion|Movies|Music|Music,A Late Quartet,Drama
@aculp_501,75622,Movies,Rampart,Action:Crime:Drama:Thriller
@aculp_501,166822,Movies,Big Ass Spider!,Science Fiction
@aculp_501,174675,Movies,The Machine,Science Fiction:Thriller
@aculp_501,38234,Movies,Undisputed III: Redemption,Action:Thriller
@aculp_501,192538,Movies,Hammer of the Gods,Action:Adventure:History
@jkrings_512,42941,Movies|Outdoor activities|Cars and automobiles|Movies,30 Days of Night: Dark Days,Horror:Thriller
@jkrings_512,159095,Movies|Outdoor activities|Cars and automobiles|Movies,In Fear,Thriller
@jkrings_512,45958,Movies|Outdoor activities|Cars and automobiles|Movies,Biutiful,Drama
@jkrings_512,49040,Movies|Outdoor activities|Cars and automobiles|Movies,The Bourne Legacy,Action:Thriller
@jkrings_512,141043,Movies|Outdoor activities|Cars and automobiles|Movies,A Long Way Down,Comedy:Drama
@agable_518,132232,Movies|Travel|Gardening|Travel|Art,Mama,Horror
@agable_518,115210,Movies|Travel|Gardening|Travel|Art,Stitches,Horror
@mcarr_549,268508,Music|Books|Gardening|Movies,The Mummy Resurrected,Horror
@mcarr_549,24428,Music|Books|Gardening|Movies,The Avengers,Action:Adventure:Science Fiction
@mcarr_549,75204,Music|Books|Gardening|Movies,Imaginaerum,Drama:Fantasy:Musical
@dpulver_559,172847,Music|Pets|Pets|Movies,Scenic Route,Drama:Thriller
@dpulver_559,249397,Music|Pets|Pets|Movies,Nymphomaniac: Vol. II,Drama:Mystery
@dpulver_559,204082,Music|Pets|Pets|Movies,Homefront,Action:Thriller
@dpulver_559,60011,Music|Pets|Pets|Movies,The Bang Bang Club,Drama:Romance:Indie
@dpulver_559,18823,Music|Pets|Pets|Movies,Clash of the Titans,Action:Adventure:Fantasy
@aburger_560,198663,Outdoor activities|Movies|Food and dining|Finance and investments|Politics,The Maze Runner,Action:Mystery:Science Fiction:Thriller
@aburger_560,41733,Outdoor activities|Movies|Food and dining|Finance and investments|Politics,Due Date,Comedy:Drama
@aburger_560,49020,Outdoor activities|Movies|Food and dining|Finance and investments|Politics,Submarine,Comedy:Drama:Romance
@aburger_560,119892,Outdoor activities|Movies|Food and dining|Finance and investments|Politics,The Monkey King,Action:Adventure:Family
@aburger_560,138697,Outdoor activities|Movies|Food and dining|Finance and investments|Politics,Don Jon,Comedy:Drama
@aburger_560,97605,Outdoor activities|Movies|Food and dining|Finance and investments|Politics,Extracted,Science Fiction:Thriller
@erawls_565,7978,Food and dining|Travel|Finance and investments|Pets|Movies,The Wolfman,Drama:Horror:Thriller
@erawls_565,71676,Food and dining|Travel|Finance and investments|Pets|Movies,Ghost Rider: Spirit of Vengeance,Action:Fantasy:Thriller
@sgagnon_572,72207,Movies,The Five-Year Engagement,Comedy:Romance
@sgagnon_572,72660,Movies,I Don't Want to Go Back Alone,Drama:Romance:Short
@sgagnon_572,231474,Movies,The Hunters,Adventure
@sgagnon_572,84111,Movies,You Are the Apple of My Eye,Comedy:Drama:Romance
@cmodglin_576,45772,Business and entrepreneurship|Movies,Gnomeo & Juliet,Animation:Family
@wmullins_581,62630,Movies|Parenting and family|Food and dining|Sports,The Devil's Double,Action:Crime:Drama:Thriller:War
@wmullins_581,10679,Movies|Parenting and family|Food and dining|Sports,Iron Sky,Action:Comedy:Science Fiction
@wmullins_581,86838,Movies|Parenting and family|Food and dining|Sports,Seven Psychopaths,Comedy:Crime:Thriller
@wmullins_581,121879,Movies|Parenting and family|Food and dining|Sports,A Late Quartet,Drama
@wmullins_581,40619,Movies|Parenting and family|Food and dining|Sports,Day & Night,Adventure:Animation:Comedy:Fantasy:Family:Short
@wmullins_581,129670,Movies|Parenting and family|Food and dining|Sports,Nebraska,Adventure:Drama
@wmullins_581,102207,Movies|Parenting and family|Food and dining|Sports,HOUBA! On the Trail of the Marsupilami,Adventure:Comedy
@mwinter_599,86331,Movies,Desire,Drama:Erotic:Romance
@dbrown_619,72571,Movies|Business and entrepreneurship,Paranormal Activity 3,Horror
@dbrown_619,250766,Movies|Business and entrepreneurship,Life Itself,Documentary
@aboatright_623,159117,Movies,V/H/S/2,Horror:Thriller
@aboatright_623,84281,Movies,Hello I Must Be Going,Comedy:Drama:Romance:Indie
@aboatright_623,58857,Movies,13 Assassins,Action:Adventure:Drama
@aboatright_623,123229,Movies,Les Kaïra,Comedy
@aboatright_623,192149,Movies,The Two Faces of January,Thriller
@aboatright_623,212778,Movies,Chef,Comedy
@dhall_625,191421,Fashion|Movies,So Young,Drama:Romance
@dhall_625,50723,Fashion|Movies,Naruto Shippuden the Movie: The Lost Tower,Action:Animation:Comedy
@dhall_625,23169,Fashion|Movies,Remember Me,Drama:Romance
@msmith_637,27579,Education and learning|Art|Movies|DIY and crafts|Education and learning,The American,Crime:Drama:Suspense:Thriller
@msmith_637,172631,Education and learning|Art|Movies|DIY and crafts|Education and learning,Family Weekend,Comedy:Drama
@msmith_637,37686,Education and learning|Art|Movies|DIY and crafts|Education and learning,Super 8,Action:Mystery:Science Fiction:Thriller
@mholland_638,80591,Finance and investments|Movies,W.E.,Drama:Romance
@adeen_644,70436,Books|Pets|Movies|Technology|Parenting and family,The Raven,Thriller
@adeen_644,54320,Books|Pets|Movies|Technology|Parenting and family,Love,Drama:Science Fiction
@adeen_644,35019,Books|Pets|Movies|Technology|Parenting and family,Nanny McPhee Returns,Comedy:Fantasy:Family
@adeen_644,79707,Books|Pets|Movies|Technology|Parenting and family,Children Who Chase Lost Voices,Animation:Drama
@adeen_644,43949,Books|Pets|Movies|Technology|Parenting and family,Flipped,Comedy:Drama:Romance
@adeen_644,187596,Books|Pets|Movies|Technology|Parenting and family,Walk of Shame,Comedy
@adeen_644,97795,Books|Pets|Movies|Technology|Parenting and family,Apartment 143,Horror:Thriller
@rworkman_647,103747,Outdoor activities|Movies|Health and wellness|Pets|Books,The Angels' Share,Comedy:Drama
@rworkman_647,36950,Outdoor activities|Movies|Health and wellness|Pets|Books,You Don't Know Jack,Drama
@rworkman_647,43931,Outdoor activities|Movies|Health and wellness|Pets|Books,My Soul to Take,Drama:Horror:Mystery:Thriller
@jfrazer_649,86825,Health and wellness|Movies|Business and entrepreneurship,Stoker,Drama:Horror:Thriller
@jfrazer_649,74998,Health and wellness|Movies|Business and entrepreneurship,Seeking Justice,Action:Drama:Thriller
@jfrazer_649,101669,Health and wellness|Movies|Business and entrepreneurship,Mother's Day,Crime:Drama:Horror:Thriller
@bcastro_650,79707,Fashion|Movies|Art,Children Who Chase Lost Voices,Animation:Drama
@bcastro_650,37645,Fashion|Movies|Art,22 Bullets,Action:Crime:Thriller
@bcastro_650,71469,Fashion|Movies|Art,The Darkest Hour,Action:Horror:Science Fiction:Thriller
@cholsten_658,40794,Finance and investments|Nature|Movies|Health and wellness|Nature,Loose Cannons,Action:Adventure:Comedy:Drama:Romance:Foreign
@cholsten_658,45657,Finance and investments|Nature|Movies|Health and wellness|Nature,The Ward,Horror:Thriller
@cholsten_658,82390,Finance and investments|Nature|Movies|Health and wellness|Nature,The Paperboy,Thriller
@cholsten_658,191421,Finance and investments|Nature|Movies|Health and wellness|Nature,So Young,Drama:Romance
@cholsten_658,41630,Finance and investments|Nature|Movies|Health and wellness|Nature,No Strings Attached,Comedy:Romance
@rrooks_674,133121,Movies|Photography|Business and entrepreneurship|Music|Photography,Resident Evil: Damnation,Animation
@rrooks_674,127560,Movies|Photography|Business and entrepreneurship|Music|Photography,The Railway Man,Drama:History
@rrooks_674,50647,Movies|Photography|Business and entrepreneurship|Music|Photography,Wanderlust,Comedy:Romance
@rrooks_674,29564,Movies|Photography|Business and entrepreneurship|Music|Photography,Smokin' Aces 2: Assassins' Ball,Action:Adventure:Comedy:Crime:Thriller
@rrooks_674,127533,Movies|Photography|Business and entrepreneurship|Music|Photography,Rurouni Kenshin,Action:Drama:Eastern:History:Foreign
@rrooks_674,168676,Movies|Photography|Business and entrepreneurship|Music|Photography,Company of Heroes,Action:War
@rrooks_674,62177,Movies|Photography|Business and entrepreneurship|Music|Photography,Brave,Action:Adventure:Animation:Comedy:Fantasy:Family
@wirby_681,76170,Sports|Movies|Movies|Music,The Wolverine,Action:Adventure:Fantasy:Science Fiction
@amccants_712,74308,Movies|Finance and investments,Detachment,Drama
@amccants_712,182246,Movies|Finance and investments,11.6,Drama:Thriller
@amccants_712,37710,Movies|Finance and investments,The Tourist,Action:Thriller:Romance
